,timestamp,user_id,movie_id,rating
39,2025-01-13T17:34:04,12614,american+beauty+1999,5
40,2025-01-13T21:50:02,12040,titus+1999,4
41,2025-01-13T21:54:07,44367,forrest+gump+1994,4
42,2025-01-14T09:02:28,89604,the+rock+1996,3
43,2025-01-14T16:46:47,84059,point+break+1991,4
44,2025-01-14T18:53:07,42856,it+could+happen+to+you+1994,3
45,2025-01-14T21:23:42,78585,evita+1996,5
46,2025-01-15T03:46:18,50931,the+graduate+1967,5
47,2025-01-02T01:58:01,14867,donnie+brasco+1997,5
48,2025-01-02T03:47:35,54785,cliffhanger+1993,5
49,2025-01-03T00:43:31,68083,gladiator+2000,5
50,2025-01-03T19:34:51,58490,eyes+wide+shut+1999,5
51,2025-01-03T20:26:56,96024,the+lord+of+the+rings+1978,2
52,2025-01-04T02:38:13,8915,mulholland+drive+2001,5
53,2025-01-04T04:52:03,3912,dr.+no+1962,4
54,2025-01-04T05:26:18,18499,full+metal+jacket+1987,5
55,2025-01-04T06:05:08,14506,castle+in+the+sky+1986,5
56,2025-01-05T03:24:31,44367,persepolis+2007,4
57,2025-01-05T07:37:43,54544,the+matrix+1999,4
58,2025-01-05T23:55:35,6387,rain+man+1988,3
59,2025-01-06T04:54:05,20813,the+santa+clause+1994,3
60,2025-01-07T05:22:14,32206,mallrats+1995,4
61,2025-01-07T10:35:45,50931,the+godfather+1972,2
62,2025-01-07T22:55:13,61139,beverly+hills+cop+iii+1994,1
63,2025-01-08T06:21:14,32206,cashback+2006,3
64,2025-01-08T11:22:15,96024,legally+blonde+2001,4
65,2025-01-08T18:16:04,96925,the+talented+mr.+ripley+1999,2
66,2025-01-09T05:33:24,8915,tron+1982,4
67,2025-01-09T09:01:01,61139,strange+days+1995,2
68,2025-01-09T09:33:58,68083,star+wars+1977,5
69,2025-01-09T14:42:56,58490,con+air+1997,3
70,2025-01-09T15:30:59,91656,leon+the+professional+1994,5
71,2025-01-09T18:09:05,11866,meet+joe+black+1998,4
72,2025-01-09T19:18:30,19477,twelve+monkeys+1995,5
73,2025-01-09T21:16:42,8154,as+good+as+it+gets+1997,4
74,2025-01-10T07:51:53,61139,mary+shelleys+frankenstein+1994,1
75,2025-01-10T12:28:21,6566,conspiracy+theory+1997,3
76,2025-01-10T13:39:23,6387,wet+hot+american+summer+2001,1
77,2025-01-10T18:48:59,84059,children+of+the+corn+1984,5
78,2025-01-10T21:09:30,3912,true+lies+1994,3
79,2025-01-11T01:43:18,18499,blow+2001,5
80,2025-01-11T22:23:19,8915,planet+of+the+apes+1968,3
81,2025-01-12T00:48:26,14867,kick-ass+2010,3
82,2025-01-12T06:37:36,19755,how+to+train+your+dragon+2010,4
83,2025-01-12T15:00:53,19477,casablanca+1942,5
84,2025-01-12T20:22:53,6089,bad+boys+1995,4
85,2025-01-12T21:39:18,8154,being+john+malkovich+1999,5
86,2025-01-13T02:12:54,6566,alien+1979,4
87,2025-01-13T02:22:21,102833,a+fistful+of+dollars+1964,5
88,2025-01-13T02:43:58,50931,say+anything...+1989,3
89,2025-01-13T20:26,70124,raiders+of+the+lost+ark+1981,3
90,2025-01-13T20:44:23,91656,waterworld+1995,3
91,2025-01-13T23:21:28,6089,tron+1982,4
92,2025-01-14T09:23:50,77704,raising+arizona+1987,4
93,2025-01-14T09:48:13,8154,one+flew+over+the+cuckoos+nest+1975,5
94,2025-01-14T19:55:36,19755,rounders+1998,4
95,2025-01-14T20:31:28,2072,undercover+brother+2002,3
96,2025-01-14T20:57:10,6387,duck+soup+1933,5
97,2025-01-15T02:08:38,54544,halloween+1978,2
98,2025-01-15T03:23:08,14867,dumb+and+dumber+1994,1
99,2025-01-15T11:33:22,70124,the+fugitive+1993,3
100,2025-01-15T15:09:22,48486,the+sixth+sense+1999,3
101,2025-01-15T20:19:11,56527,the+lion+king+1994,5
102,2025-01-15T22:03:11,44367,submarine+2011,5
103,2025-01-16T00:48:24,20813,leaving+las+vegas+1995,5
104,2025-01-16T01:19:59,24529,predator+1987,4
105,2025-01-16T01:48:09,42856,groundhog+day+1993,4
106,2025-01-16T07:21:54,50931,one+flew+over+the+cuckoos+nest+1975,4
107,2025-01-16T12:36:08,85304,what+about+bob+1991,4
108,2025-01-16T14:02:31,96925,the+fabulous+baker+boys+1989,5
109,2025-01-16T14:19:28,48486,all+quiet+on+the+western+front+1930,5
110,2025-01-16T18:13:17,96024,the+curse+of+the+were-rabbit+2005,3
111,2025-01-17T04:08:49,56527,leaving+las+vegas+1995,5
112,2025-01-17T04:29:55,71057,the+life+aquatic+with+steve+zissou+2004,1
113,2025-01-17T18:57:37,61139,disclosure+1994,3
114,2025-01-17T21:18:55,50931,the+grifters+1990,3
115,2025-01-17T21:56:07,8915,the+naked+gun+33+the+final+insult+1994,3
116,2025-01-18T03:10:39,58490,galaxy+quest+1999,4
117,2025-01-18T03:14:33,2072,broken+arrow+1996,3
118,2025-01-18T03:36:32,96925,amadeus+1984,5
119,2025-01-18T15:05:05,50931,ferris+buellers+day+off+1986,4
120,2025-01-18T20:54:58,14506,flushed+away+2006,4
121,2025-01-18T21:08:53,48486,dressed+to+kill+1980,4
122,2025-01-18T21:31:24,20813,drop+zone+1994,4
123,2025-01-18T21:53:33,77704,harold+and+maude+1971,5
124,2025-01-18T22:25:46,8154,election+1999,4
125,2025-01-19T01:17:32,27355,wyatt+earp+1994,2
126,2025-01-19T03:23:50,77704,tampopo+1985,5
127,2025-01-19T03:51:16,71057,jack+1996,4
128,2025-01-19T08:54:21,89604,kill+bill+vol.+2+2004,4
129,2025-01-19T15:49:39,14867,delicatessen+1991,4
130,2025-01-19T15:50:12,41746,se7en+1995,4
131,2025-01-19T15:57:52,12928,cube+1997,2
132,2025-01-19T16:53:30,48486,casablanca+1942,5
133,2025-01-19T18:31:01,91656,exit+to+eden+1994,3
134,2025-01-19T18:37:01,54785,terminator+2+judgment+day+1991,5
135,2025-01-19T21:02:01,8915,tideland+2005,5
136,2025-01-19T22:17:37,58033,the+fugitive+1993,3
137,2025-01-19T23:12:03,19477,chasing+amy+1997,4
138,2025-01-20T01:36:57,77704,alien+1979,5
139,2025-01-20T04:31:56,91656,junior+1994,4
140,2025-01-20T13:12:17,68083,x-men+2000,4
141,2025-01-20T18:03:03,31389,city+slickers+ii+the+legend+of+curlys+gold+1994,3
142,2025-01-20T18:16:43,84059,species+1995,4
143,2025-01-20T21:47:09,85304,the+silence+of+the+lambs+1991,4
144,2025-01-21T00:10:53,89604,the+french+connection+1971,4
145,2025-01-21T02:59:32,71057,evan+almighty+2007,3
146,2025-01-21T03:15:06,19477,top+gun+1986,3
147,2025-01-21T06:52:37,63418,the+virgin+suicides+1999,5
148,2025-01-21T14:01:39,91656,when+a+man+loves+a+woman+1994,4
149,2025-01-21T20:07:55,70124,the+godfather+part+ii+1974,3
150,2025-01-21T20:29,89604,the+people+vs.+larry+flynt+1996,4
151,2025-01-21T22:19:43,32206,gandhi+1982,2
152,2025-01-21T22:39:44,2072,l.a.+confidential+1997,5
153,2025-01-15T13:11:46,32206,hannibal+2001,2
154,2025-01-15T16:22:25,2072,the+animal+2001,3
155,2025-01-15T17:35:59,8915,hombre+1967,4
156,2025-01-15T18:52:31,71057,over+the+hedge+2006,5
157,2025-01-15T19:35:23,6387,pet+sematary+1989,2
158,2025-01-15T19:51:51,96024,the+lookout+2007,3
159,2025-01-15T23:54:11,27355,the+doors+1991,3
160,2025-01-16T00:39:16,19477,waynes+world+2+1993,4
161,2025-01-16T03:16:29,6566,blade+1998,2
162,2025-01-16T03:26:18,70124,willy+wonka++the+chocolate+factory+1971,3
163,2025-01-16T05:38:20,8154,titanic+1997,1
164,2025-01-16T13:30,32206,memento+2000,4
165,2025-01-17T01:25:02,77704,annie+hall+1977,5
166,2025-01-17T02:18:52,48486,nurse+betty+2000,3
167,2025-01-17T03:33:59,70124,star+wars+1977,3
168,2025-01-17T11:19:21,3912,tom+and+huck+1995,3
169,2025-01-17T21:00:19,2072,the+6th+day+2000,3
170,2025-01-17T21:39:43,96024,austin+powers+the+spy+who+shagged+me+1999,3
171,2025-01-17T23:11,12928,a+close+shave+1995,5
172,2025-01-18T02:06:44,89604,godzilla+1998,2
173,2025-01-18T08:50:31,58033,batman+1989,3
174,2025-01-18T15:06:03,24529,patriot+games+1992,5
175,2025-01-18T15:26:01,6566,harry+potter+and+the+philosophers+stone+2001,5
176,2025-01-18T15:39:38,14867,conan+the+barbarian+1982,4
177,2025-01-18T20:10:25,12928,snow+white+and+the+seven+dwarfs+1937,4
178,2025-01-18T20:37:43,6387,pleasantville+1998,4
179,2025-01-18T22:56:05,102833,pulp+fiction+1994,5
180,2025-01-19T02:09:40,6387,the+running+man+1987,2
181,2025-01-19T02:39:25,84059,jurassic+park+1993,5
182,2025-01-19T09:24:05,50931,american+pie+1999,3
183,2025-01-19T18:34:17,6089,dune+1984,3
184,2025-01-20T04:50:36,86749,meet+the+parents+2000,4
185,2025-01-20T20:40:15,12614,amadeus+1984,5
186,2025-01-20T20:46:52,12928,antz+1998,5
187,2025-01-20T22:01:49,18499,the+emperors+new+groove+2000,1
188,2025-01-20T23:23:45,42856,back+to+the+future+1985,4
189,2025-01-21T06:45:37,8154,return+to+paradise+1998,4
190,2025-01-21T09:56:51,6387,gettysburg+1993,1
191,2025-01-21T10:54:41,31389,cinderella+1950,3
192,2025-01-21T15:15:08,6566,wild+things+1998,4
193,2025-01-21T16:26,58490,monty+python+and+the+holy+grail+1975,5
194,2025-01-21T16:31:18,14506,the+lord+of+the+rings+the+two+towers+2002,4
195,2025-01-21T17:09:01,86749,batman+1989,4
196,2025-01-22T00:02:56,84059,men+of+honor+2000,5
197,2025-01-22T10:24:04,102855,phenomenon+1996,3
198,2025-01-22T10:50:34,6387,planes_+trains+and+automobiles+1987,5
199,2025-01-22T11:25:39,54785,aladdin+1992,5
200,2025-01-22T16:37:50,27355,atlantic+city+1980,2
201,2025-01-23T00:26:07,8154,bound+1996,3
202,2025-01-23T01:52:01,48486,the+shawshank+redemption+1994,4
203,2025-01-23T06:26:05,102855,the+truth+about+cats++dogs+1996,3
204,2025-01-23T07:21:30,63418,welcome+to+the+dollhouse+1995,5
205,2025-01-23T08:13:08,91656,species+1995,4
206,2025-01-23T15:28:36,56527,the+usual+suspects+1995,5
207,2025-01-23T22:02:32,18499,one+hundred+and+one+dalmatians+1961,3
208,2025-01-24T01:16:52,54785,clueless+1995,3
209,2025-01-24T02:28:24,6089,leon+the+professional+1994,4
210,2025-01-24T03:01:53,99396,operation+dumbo+drop+1995,4
211,2025-01-24T04:51:39,103008,shakespeare+in+love+1998,2
212,2025-01-24T08:24:13,31389,the+good_+the+bad+and+the+ugly+1966,3
213,2025-01-24T13:10:37,18429,the+wedding+singer+1998,3
214,2025-01-24T15:22:18,48486,the+life+and+times+of+hank+greenberg+2000,5
215,2025-01-24T16:03:42,2072,true+lies+1994,4
216,2025-01-24T19:18:08,96024,psycho+1960,4
217,2025-01-24T21:36:36,42856,circle+of+friends+1995,1
218,2025-01-24T22:44:46,8915,the+evil+dead+1981,5
219,2025-01-24T22:55:44,54544,deliverance+1972,3
220,2025-01-24T23:02:53,41746,the+postman+1994,4
221,2025-01-25T00:33:49,102855,rumble+in+the+bronx+1995,4
222,2025-01-25T00:33:53,6387,the+mighty+ducks+1992,2
223,2025-01-25T00:55:02,56527,strange+days+1995,3
224,2025-01-25T01:09:15,85304,zoolander+2001,4
225,2025-01-25T03:26:33,77704,the+wrong+trousers+1993,5
226,2025-01-25T07:43:40,102855,fargo+1996,3
227,2025-01-25T15:15:44,32206,blade+runner+1982,5
228,2025-01-25T16:37:03,56527,get+shorty+1995,5
229,2025-01-25T20:01:47,63418,drop+dead+gorgeous+1999,4
230,2025-01-25T20:19:19,19477,the+mask+1994,3
231,2025-01-25T21:34:09,103008,alien+1992,1
232,2025-01-25T23:34:39,14867,persepolis+2007,3
233,2025-01-26T00:20:20,71057,fantastic+4+rise+of+the+silver+surfer+2007,4
234,2025-01-26T02:22:12,6089,wag+the+dog+1997,5
235,2025-01-26T13:10:41,71057,the+nightmare+before+christmas+1993,3
236,2025-01-26T13:46:46,103008,austin+powers+the+spy+who+shagged+me+1999,2
237,2025-01-26T16:33:56,91656,the+quick+and+the+dead+1995,4
238,2025-01-26T18:39:18,58033,interview+with+the+vampire+1994,3
239,2025-01-26T21:23:07,8154,strangers+on+a+train+1951,5
240,2025-01-26T23:20:49,6566,double+jeopardy+1999,4
241,2025-01-27T00:00:34,85304,gattaca+1997,4
242,2025-01-27T02:57:15,103008,scream+3+2000,2
243,2025-01-22T00:26:13,41746,trainspotting+1996,5
244,2025-01-22T01:11:19,54544,memento+2000,4
245,2025-01-22T01:33:23,46095,bringing+up+baby+1938,3
246,2025-01-22T02:35:50,86749,pleasantville+1998,4
247,2025-01-22T02:39:37,89031,batman+1989,4
248,2025-01-22T06:35:39,32206,the+good_+the+bad+and+the+ugly+1966,5
249,2025-01-22T10:56:32,84059,starship+troopers+1997,3
250,2025-01-22T15:49:26,58033,true+lies+1994,3
251,2025-01-22T18:46:34,77704,blade+runner+1982,5
252,2025-01-22T19:30:59,41746,smoke+1995,3
253,2025-01-22T21:39,48486,mildred+pierce+1945,3
254,2025-01-22T22:19:14,56527,the+postman+1994,5
255,2025-01-22T23:33:10,20813,while+you+were+sleeping+1995,3
256,2025-01-23T00:07:16,6089,timecrimes+2007,5
257,2025-01-23T04:04:35,31389,life+is+beautiful+1997,4
258,2025-01-23T04:24:08,14867,shutter+island+2010,3
259,2025-01-23T14:27:50,32206,predator+1987,4
260,2025-01-23T15:49:03,70124,speechless+1994,2
261,2025-01-23T18:32:53,89031,the+dark+knight+2008,3
262,2025-01-23T18:52:36,102833,shakespeare+in+love+1998,5
263,2025-01-23T22:03:26,103008,the+great+dictator+1940,3
264,2025-01-23T22:07:08,6387,rebecca+1940,4
265,2025-01-24T00:03:42,18429,platoon+1986,4
266,2025-01-24T00:37:32,86749,back+to+the+future+part+ii+1989,5
267,2025-01-24T00:58:10,96024,american+gangster+2007,5
268,2025-01-24T05:03:07,85304,fight+club+1999,5
269,2025-01-24T06:26:07,14506,army+of+darkness+1992,3
270,2025-01-24T07:26:42,58033,nell+1994,4
271,2025-01-24T10:25:25,78585,willy+wonka++the+chocolate+factory+1971,3
272,2025-01-24T13:36:58,14867,rain+man+1988,3
273,2025-01-24T16:32:30,46095,back+to+the+future+part+ii+1989,3
274,2025-01-24T17:12:22,6566,die+hard+1988,4
275,2025-01-24T19:44:16,61139,the+net+1995,2
276,2025-01-24T22:16:13,63418,the+craft+1996,2
277,2025-01-24T23:34:57,89031,baby+mama+2008,5
278,2025-01-25T03:48:46,41746,the+long+kiss+goodnight+1996,4
279,2025-01-25T14:03:19,99396,rambo+first+blood+part+ii+1985,4
280,2025-01-25T17:03:50,54544,bad+santa+2003,3
281,2025-01-25T18:48:23,48486,hoop+dreams+1994,4
282,2025-01-25T19:17:20,2072,the+whole+ten+yards+2004,2
283,2025-01-25T21:26:37,19755,mission+impossible+-+ghost+protocol+2011,4
284,2025-01-25T21:31:29,31389,instinct+1999,4
285,2025-01-25T22:05:53,8915,the+good_+the+bad+and+the+ugly+1966,5
286,2025-01-25T23:07:13,89031,addams+family+values+1993,4
287,2025-01-26T00:28:21,96024,the+african+queen+1951,3
288,2025-01-26T00:39:32,46095,melancholia+2011,4
289,2025-01-26T01:58:56,84059,faceoff+1997,5
290,2025-01-26T03:23:26,54544,raiders+of+the+lost+ark+1981,4
291,2025-01-26T03:52:28,89604,three+kings+1999,4
292,2025-01-26T05:39:55,12928,evil+under+the+sun+1982,2
293,2025-01-26T07:10:37,18429,oceans+eleven+2001,5
294,2025-01-26T08:36:54,41746,forrest+gump+1994,3
295,2025-01-26T18:11:47,18499,mephisto+1981,1
296,2025-01-26T22:08:14,27355,michael+collins+1996,3
297,2025-01-27T00:03:09,56527,the+firm+1993,3
298,2025-01-27T00:45:32,99396,crimson+tide+1995,5
299,2025-01-27T03:05:48,85304,pretty+woman+1990,4
300,2025-01-27T04:20:31,70124,sense+and+sensibility+1995,3
301,2025-01-27T16:53:09,14506,barton+fink+1991,4
302,2025-01-27T17:02:37,54544,rudy+1993,1
303,2025-01-27T20:03:51,89031,man+on+the+moon+1999,5
304,2025-01-27T21:23:50,102855,spy+hard+1996,5
305,2025-01-28T04:13:53,3912,the+devils+advocate+1997,4
306,2025-01-28T05:16:13,19477,mrs.+doubtfire+1993,2
307,2025-01-28T10:30:23,46095,metropolis+1927,5
308,2025-01-28T15:04:25,20813,dangerous+minds+1995,3
309,2025-01-28T16:59:37,12928,das+boot+1981,4
310,2025-01-28T17:49:17,102855,muppet+treasure+island+1996,5
311,2025-01-28T17:52:12,103008,aladdin+1992,3
312,2025-01-28T18:21:39,50931,annie+hall+1977,5
313,2025-01-28T19:16:42,2072,the+mask+1994,3
314,2025-01-28T20:29:58,14506,gonzo+the+life+and+work+of+dr.+hunter+s.+thompson+2008,4
315,2025-01-28T23:45:12,11866,braveheart+1995,4
316,2025-01-28T23:53:16,68083,star+wars+episode+i+-+the+phantom+menace+1999,3
317,2025-01-29T01:38:47,56527,batman+forever+1995,3
318,2025-01-29T02:47:21,84059,the+fifth+element+1997,5
319,2025-01-29T06:27:16,58490,forrest+gump+1994,5
320,2025-01-29T08:53:51,50931,bowfinger+1999,1
321,2025-01-29T09:11:47,91656,hideaway+1995,3
322,2025-01-29T22:42:32,41746,the+young+poisoners+handbook+1995,3
323,2025-01-29T23:25:18,46095,the+party+1968,3
324,2025-01-30T04:42:25,89031,burn+after+reading+2008,4
325,2025-01-30T05:34:51,18429,catch+me+if+you+can+2002,4
326,2025-01-30T11:14:21,31389,murder+at+1600+1997,3
327,2025-01-30T12:27:27,8154,run+lola+run+1998,5
328,2025-01-30T12:30:20,3912,back+to+the+future+1985,4
329,2025-01-30T14:54:40,84059,city+slickers+1991,4
330,2025-01-30T15:34:22,50931,five+easy+pieces+1970,3
331,2025-01-30T16:36:20,48486,the+godfather+1972,5
332,2025-01-30T20:53:08,91656,interview+with+the+vampire+1994,5
333,2025-01-30T20:56:13,19477,addams+family+values+1993,4
334,2025-01-31T02:06:57,46095,spider-man+2+2004,3
335,2025-01-31T03:42:38,71057,big+fat+liar+2002,1
336,2025-01-31T04:18:34,6566,the+x+files+1998,3
337,2025-01-31T09:56:34,86749,amlie+2001,5
338,2025-01-31T19:35:19,85304,the+blair+witch+project+1999,3
339,2025-01-31T22:15:39,54785,addams+family+values+1993,4
340,2025-01-31T22:47:29,99396,goodfellas+1990,5
341,2025-01-27T05:52:04,63418,the+royal+tenenbaums+2001,5
342,2025-01-27T13:51:48,32206,moon+2009,4
343,2025-01-27T14:25:56,18429,mallrats+1995,5
344,2025-01-27T16:11:58,6387,the+addams+family+1991,3
345,2025-01-27T22:35:05,99396,rain+man+1988,5
346,2025-01-27T23:08:29,11866,along+came+a+spider+2001,3
347,2025-01-27T23:53:53,102833,the+naked+gun+from+the+files+of+police+squad+1988,5
348,2025-01-28T01:37:32,6566,the+untouchables+1987,4
349,2025-01-28T03:49:35,58033,the+specialist+1994,4
350,2025-01-28T04:09:36,85304,500+days+of+summer+2009,4
351,2025-01-28T12:13:05,89604,the+lost+world+jurassic+park+1997,3
352,2025-01-28T12:28:43,8915,the+godfather+1972,5
353,2025-01-28T15:13:14,86749,boxing+helena+1993,1
354,2025-01-28T17:49:29,91656,the+man+without+a+face+1993,4
355,2025-01-28T20:39:14,63418,the+little+shop+of+horrors+1960,4
356,2025-01-28T21:12:48,41746,dances+with+wolves+1990,3
357,2025-01-28T23:01:05,89031,transamerica+2005,4
358,2025-01-29T02:18:58,31389,air+force+one+1997,2
359,2025-01-29T02:47:13,71057,a+goofy+movie+1995,4
360,2025-01-29T03:32:30,68083,austin+powers+international+man+of+mystery+1997,3
361,2025-01-29T03:41:06,102855,the+river+wild+1994,3
362,2025-01-29T10:09:51,103008,as+good+as+it+gets+1997,4
363,2025-01-29T14:45:11,20813,don+juan+demarco+1994,3
364,2025-01-29T15:32:23,77704,brazil+1985,5
365,2025-01-29T16:38:33,6089,memento+2000,3
366,2025-01-29T18:12:38,70124,angels+in+the+outfield+1994,3
367,2025-01-29T22:21:51,18429,mrs.+doubtfire+1993,3
368,2025-01-29T22:22:36,12928,amlie+2001,5
369,2025-01-29T23:32:24,96024,the+gods+must+be+crazy+1980,4
370,2025-01-30T02:32:21,96925,driving+miss+daisy+1989,4
371,2025-01-30T03:28:45,6566,minority+report+2002,4
372,2025-01-30T04:53:51,54544,the+texas+chain+saw+massacre+1974,1
373,2025-01-30T10:11:13,102855,sabrina+1995,3
374,2025-01-30T12:24:44,41746,whats+eating+gilbert+grape+1993,5
375,2025-01-30T14:07:28,2072,underworld+2003,3
376,2025-01-30T14:33:22,99396,outbreak+1995,5
377,2025-01-30T15:34:10,46095,g.i.+joe+the+rise+of+cobra+2009,2
378,2025-01-30T18:17:43,85304,beauty+and+the+beast+1991,4
379,2025-01-30T21:16:49,54785,ghost+1990,3
380,2025-01-30T21:47:33,61139,aladdin+1992,5
381,2025-01-30T22:20:06,6387,a.i.+artificial+intelligence+2001,3
382,2025-01-30T23:49:28,12928,herbie+goes+bananas+1980,1
383,2025-01-31T02:04:51,70124,priest+1994,1
384,2025-01-31T06:08:33,12928,herbie+goes+to+monte+carlo+1977,2
385,2025-01-31T14:17:46,18499,terms+of+endearment+1983,1
386,2025-01-31T16:25:26,20813,speed+1994,4
387,2025-01-31T18:00:55,8154,the+terminator+1984,3
388,2025-01-31T19:01:19,56527,the+specialist+1994,2
389,2025-01-31T22:59:23,41746,naked+1993,4
390,2025-01-31T23:52:11,58033,outbreak+1995,5
391,2025-02-01T00:45:56,50931,monty+python+and+the+holy+grail+1975,5
392,2025-02-01T01:31:36,86749,dark+city+1998,5
393,2025-02-01T03:36:07,18429,sleepless+in+seattle+1993,3
394,2025-02-01T03:52:07,41746,priest+1994,5
395,2025-02-01T04:44:36,63418,up+2009,4
396,2025-02-01T12:39:46,77704,babe+1995,5
397,2025-02-01T13:49:47,99396,the+dirty+dozen+1967,5
398,2025-02-01T15:35:29,6387,millers+crossing+1990,4
399,2025-02-01T17:31:04,6089,city+of+god+2002,4
400,2025-02-01T20:32:38,20813,leon+the+professional+1994,3
401,2025-02-01T20:50:14,103008,the+empire+strikes+back+1980,3
402,2025-02-01T21:25:27,48486,high+fidelity+2000,4
403,2025-02-02T00:04:15,102855,trainspotting+1996,3
404,2025-02-02T00:46:20,89031,beetlejuice+1988,5
405,2025-02-02T01:31:15,50931,the+purple+rose+of+cairo+1985,4
406,2025-02-02T04:32:45,58033,dave+1993,4
407,2025-02-02T04:50:05,14867,micmacs+2009,1
408,2025-02-02T06:15:43,32206,pulp+fiction+1994,5
409,2025-02-02T10:32:04,2072,a+man+apart+2003,3
410,2025-02-02T10:48:24,99396,seven+samurai+1954,4
411,2025-02-02T12:24:22,46095,battleship+potemkin+1925,4
412,2025-02-02T13:25:04,41746,exotica+1994,4
413,2025-02-02T15:31:41,6566,toy+story+2+1999,5
414,2025-02-02T20:10:10,71057,the+day+after+tomorrow+2004,3
415,2025-02-02T20:11:25,103008,entrapment+1999,2
416,2025-02-02T20:53:16,31389,it+came+from+beneath+the+sea+1955,2
417,2025-02-03T00:32:02,102855,father+of+the+bride+part+ii+1995,3
418,2025-02-03T01:28,77704,metropolis+1927,5
419,2025-02-03T01:41:11,78585,mars+attacks+1996,3
420,2025-02-03T02:22:20,89604,spawn+1997,1
421,2025-02-03T02:53:29,12928,spirited+away+2001,5
422,2025-02-03T03:32:07,6089,no+country+for+old+men+2007,4
423,2025-02-03T05:36:36,6566,the+abyss+1989,3
424,2025-02-03T05:41:50,41746,dead+man+1995,5
425,2025-02-03T08:33:49,58490,big+daddy+1999,3
426,2025-02-03T17:38:27,91656,get+shorty+1995,5
427,2025-02-03T17:42:19,31389,the+silence+of+the+lambs+1991,5
428,2025-02-03T21:38:34,86749,i+am+sam+2001,4
429,2025-02-03T21:45:33,102833,a+river+runs+through+it+1992,5
430,2025-02-03T22:08:22,58033,tombstone+1993,4
431,2025-02-03T22:40:55,46095,edge+of+tomorrow+2014,4
432,2025-02-04T00:24:23,18429,as+good+as+it+gets+1997,4
433,2025-02-04T02:14:36,8915,sin+city+2005,4
434,2025-02-04T03:25:34,84059,independence+day+1996,5
435,2025-02-04T17:30:07,12928,cinderella+1950,4
436,2025-02-04T18:18,54785,mrs.+doubtfire+1993,5
437,2025-02-04T19:18:20,77704,mad+max+2+the+road+warrior+1981,5
438,2025-02-04T21:34:38,89031,scrooged+1988,4
439,2025-02-05T03:29:09,77704,close+encounters+of+the+third+kind+1977,5
440,2025-02-05T03:41:03,102833,planet+of+the+apes+1968,5
441,2025-02-05T04:02:44,89031,beauty+and+the+beast+1991,5
442,2025-02-05T05:12:13,63418,selena+1997,1
443,2025-02-05T05:47:18,86749,the+lost+boys+1987,4
444,2025-02-05T09:03:09,99396,farinelli+1994,5
445,2025-02-05T12:53:22,70124,return+of+the+jedi+1983,3
446,2025-02-05T13:28:25,58033,species+1995,4
447,2025-02-05T16:21:13,19477,wolf+1994,3
448,2025-02-05T18:07:13,96925,animal+house+1978,5
449,2025-02-05T21:13:35,89604,beautiful+girls+1996,4
