2025-02-25T00:52:09,35633,GET /rate/se7en+1995=3
2025-02-25T00:52:10,7890,GET /rate/harry+potter+and+the+prisoner+of+azkaban+2004=4
2025-02-25T00:52:11,52555,GET /rate/armbryterskan+frn+ensamheten+2004=3
2025-02-25T00:52:13,42042,GET /rate/swamp+water+1941=3
2025-02-25T00:52:15,84121,GET /rate/salon+kitty+1976=4
2025-02-25T00:52:17,15307,GET /rate/lost+angels+1989=4
2025-02-25T00:52:20,2877,GET /rate/dumbo+1941=4
2025-02-25T00:52:20,126972,GET /rate/terminator+2+judgment+day+1991=4
2025-02-25T00:52:23,122577,GET /rate/monty+python+and+the+holy+grail+1975=4
2025-02-25T00:52:24,48282,GET /rate/arthur+and+the+revenge+of+maltazard+2009=4
2025-02-25T00:52:25,85101,GET /rate/harry+potter+and+the+deathly+hallows+part+1+2010=5
2025-02-25T00:52:29,45385,GET /rate/class+action+1991=3
2025-02-25T00:52:32,9357,GET /rate/harry+potter+and+the+deathly+hallows+part+2+2011=5
2025-02-25T00:52:35,27717,GET /rate/the+last+seduction+1994=5
2025-02-25T00:52:37,88062,GET /rate/fog+over+frisco+1934=4
2025-02-25T00:52:39,89041,GET /rate/the+public+woman+1984=4
2025-02-25T00:52:42,5013,GET /rate/waiter+2006=3
2025-02-25T00:52:43,53725,GET /rate/the+bottom+of+the+sea+2003=5
2025-02-25T00:52:43,126698,GET /rate/wittgenstein+1993=4
2025-02-25T00:52:45,101086,GET /rate/ong-bak+the+thai+warrior+2003=3
2025-02-25T00:52:46,25454,GET /rate/shadows+of+forgotten+ancestors+1965=5
2025-02-25T00:52:46,2972,GET /rate/apollo+13+1995=4
2025-02-25T00:52:46,83586,GET /rate/starship+troopers+1997=2
2025-02-25T00:52:48,102158,GET /rate/x-men+days+of+future+past+2014=3
2025-02-25T00:52:50,91178,GET /rate/d.l.+hughley+reset+2012=4
2025-02-25T00:52:50,47263,GET /rate/summer+with+monika+1953=4
2025-02-25T00:52:52,127447,GET /rate/me+and+you+and+everyone+we+know+2005=5
2025-02-25T00:52:57,7671,GET /rate/batman+begins+2005=4
2025-02-25T00:52:58,108385,GET /rate/the+castaway+cowboy+1974=2
2025-02-25T00:52:58,80815,GET /rate/dial+m+for+murder+1954=5
2025-02-25T00:52:58,58684,GET /rate/repulsion+1965=4
2025-02-25T00:53,54957,GET /rate/rock+n+roll+nightmare+1987=4
2025-02-25T00:53:06,31370,GET /rate/harry+potter+and+the+deathly+hallows+part+2+2011=4
2025-02-25T00:53:07,74258,GET /rate/leon+the+professional+1994=4
2025-02-25T00:53:12,81274,GET /rate/la+vie+en+rose+2007=4
2025-02-25T00:53:13,63353,GET /rate/raiders+of+the+lost+ark+1981=4
2025-02-25T00:53:14,69925,GET /rate/focus+2015=3
2025-02-25T00:53:15,23077,GET /rate/elizabeth+the+golden+age+2007=4
2025-02-25T00:53:16,34328,GET /rate/creation+2009=4
2025-02-25T00:53:17,91729,GET /rate/air+doll+2009=3
2025-02-25T00:53:18,55407,GET /rate/the+rolling+stones+gimme+shelter+1970=3
2025-02-25T00:53:21,21858,GET /rate/good+2008=5
2025-02-25T00:53:23,49243,GET /rate/before+sunset+2004=3
2025-02-25T00:53:24,5252,GET /rate/herr+lehmann+2003=3
2025-02-25T00:53:25,81077,GET /rate/the+family+1987=2
2025-02-25T00:53:31,39018,GET /rate/castle+in+the+sky+1986=5
2025-02-25T00:53:32,63843,GET /rate/kikis+delivery+service+1989=4
2025-02-25T00:53:32,79730,GET /rate/night+on+earth+1991=4
2025-02-25T00:53:35,125180,GET /rate/geronimo+an+american+legend+1993=4
2025-02-25T00:53:36,31492,GET /rate/luck_+trust++ketchup+robert+altman+in+carver+country+1993=5
2025-02-25T00:57:25,37340,GET /rate/in+darkness+2011=3
2025-02-25T00:57:26,17416,GET /rate/nausica+of+the+valley+of+the+wind+1984=4
2025-02-25T00:57:26,28788,GET /rate/alice+in+wonderland+2010=3
2025-02-25T00:57:28,35844,GET /rate/smoke+on+the+potato+fields+1977=3
2025-02-25T00:57:29,125443,GET /rate/celestial+wives+of+the+meadow+mari+2012=3
2025-02-25T00:57:30,102418,GET /rate/illegal+tender+2007=4
2025-02-25T00:57:33,23618,GET /rate/i+killed+my+mother+2009=4
2025-02-25T00:57:33,62733,GET /rate/great+expectations+2012=3
2025-02-25T00:57:39,23755,GET /rate/the+incredibles+2004=5
2025-02-25T00:57:43,28002,GET /rate/double+indemnity+1944=5
2025-02-25T00:57:44,21998,GET /rate/the+amazing+spider-man+2+2014=2
2025-02-25T00:57:45,13111,GET /rate/birdman+of+alcatraz+1962=3
2025-02-25T00:57:46,61329,GET /rate/akira+1988=4
2025-02-25T00:57:46,37573,GET /rate/alien+1979=3
2025-02-25T00:57:49,22338,GET /rate/our+sunhi+2013=3
2025-02-25T00:57:53,119243,GET /rate/shaft+2000=3
2025-02-25T00:57:56,51723,GET /rate/the+wings+of+eagles+1957=3
2025-02-25T00:58,46619,GET /rate/blue+like+jazz+2012=4
2025-02-25T00:58:09,85821,GET /rate/the+godfather+1972=5
2025-02-25T00:58:11,73027,GET /rate/the+great+escape+1963=5
2025-02-25T00:58:15,75998,GET /rate/kill+your+darlings+2013=4
2025-02-25T00:58:16,40777,GET /rate/cemetery+man+1994=3
2025-02-25T00:58:16,9478,GET /rate/the+koumiko+mystery+1965=5
2025-02-25T00:58:18,106757,GET /rate/bhutto+2010=4
2025-02-25T00:58:18,15078,GET /rate/frozen+land+2005=5
2025-02-25T00:58:21,116177,GET /rate/crackers+1984=4
2025-02-25T00:58:23,96,GET /rate/despicable+me+2010=3
2025-02-25T00:58:24,120888,GET /rate/the+machinist+2004=4
2025-02-25T00:58:25,81752,GET /rate/the+fox+1967=4
2025-02-25T00:58:27,79803,GET /rate/king+of+devils+island+2010=5
2025-02-25T00:58:28,45465,GET /rate/harry+potter+and+the+half-blood+prince+2009=4
2025-02-25T00:58:30,53990,GET /rate/harry+potter+and+the+deathly+hallows+part+2+2011=4
2025-02-25T00:58:33,62249,GET /rate/interstellar+2014=4
2025-02-25T00:58:35,39447,GET /rate/dragon+ball+z+broly+-+second+coming+1994=3
2025-02-25T00:58:35,13636,GET /rate/permanent+vacation+1980=4
2025-02-25T00:58:35,55812,GET /rate/vice+2015=4
2025-02-25T00:58:38,16396,GET /rate/chicken+run+2000=3
2025-02-25T00:58:38,69679,GET /rate/thor+2011=4
2025-02-25T00:58:42,122349,GET /rate/for+a+few+dollars+more+1965=4
2025-02-25T00:58:43,77030,GET /rate/savages+1972=4
2025-02-25T00:58:47,124659,GET /rate/saving+private+ryan+1998=5
2025-02-25T00:58:47,67352,GET /rate/the+terminator+1984=3
2025-02-25T00:58:52,124980,GET /rate/ghostbusters+1984=3
2025-02-25T00:58:53,73526,GET /rate/get+out+your+handkerchiefs+1978=3
2025-02-25T00:58:54,17912,GET /rate/thor+2011=4
2025-02-25T00:58:57,97471,GET /rate/forbidden+planet+1956=4
2025-02-25T00:58:58,73791,GET /rate/whisper+of+the+heart+1995=4
2025-02-25T00:58:58,69860,GET /rate/fury+2014=5
2025-02-25T00:58:58,16634,GET /rate/henry+iv+part+1+1979=4
2025-02-25T00:53:41,73547,GET /rate/the+seventh+seal+1957=4
2025-02-25T00:53:41,123016,GET /rate/advertising+and+the+end+of+the+world+1998=4
2025-02-25T00:53:42,46571,GET /rate/the+organizer+1963=4
2025-02-25T00:53:46,40652,GET /rate/viper+in+the+fist+2004=4
2025-02-25T00:53:47,39874,GET /rate/thx+1138+1971=3
2025-02-25T00:53:48,102449,GET /rate/leon+the+professional+1994=5
2025-02-25T00:53:51,105385,GET /rate/fugitives+2000=4
2025-02-25T00:53:51,31494,GET /rate/monsters_+inc.+2001=4
2025-02-25T00:53:53,32975,GET /rate/ratatouille+2007=5
2025-02-25T00:53:53,59025,GET /rate/muppet+treasure+island+1996=4
2025-02-25T00:53:54,62841,GET /rate/kids+return+1996=4
2025-02-25T00:53:54,77825,GET /rate/appaloosa+2008=4
2025-02-25T00:53:59,16664,GET /rate/new+dragon+gate+inn+1992=3
2025-02-25T00:53:59,39807,GET /rate/reservoir+dogs+1992=4
2025-02-25T00:54:01,100591,GET /rate/avalon+1990=4
2025-02-25T00:54:01,32803,GET /rate/nausica+of+the+valley+of+the+wind+1984=3
2025-02-25T00:54:05,79295,GET /rate/nausica+of+the+valley+of+the+wind+1984=4
2025-02-25T00:54:07,123703,GET /rate/spirited+away+2001=4
2025-02-25T00:54:09,108557,GET /rate/the+silver+stallion+1993=3
2025-02-25T00:54:12,109239,GET /rate/the+great+debaters+2007=4
2025-02-25T00:54:12,115247,GET /rate/the+boss+1973=3
2025-02-25T00:54:13,68827,GET /rate/gravity+2013=4
2025-02-25T00:54:15,7837,GET /rate/daisies+1966=4
2025-02-25T00:54:17,69664,GET /rate/one+hundred+and+one+dalmatians+1961=4
2025-02-25T00:54:18,58518,GET /rate/akira+1988=5
2025-02-25T00:54:22,111420,GET /rate/contempt+1963=4
2025-02-25T00:54:23,68911,GET /rate/summer+days+with+coo+2007=4
2025-02-25T00:54:24,98901,GET /rate/great+expectations+2012=3
2025-02-25T00:54:25,125657,GET /rate/nick+and+norahs+infinite+playlist+2008=4
2025-02-25T00:54:25,33191,GET /rate/rounders+1998=4
2025-02-25T00:54:27,89458,GET /rate/no+such+thing+2001=2
2025-02-25T00:54:27,39955,GET /rate/detour+1945=4
2025-02-25T00:54:29,111773,GET /rate/the+woman+chaser+1999=4
2025-02-25T00:54:32,97182,GET /rate/acts+of+worship+2001=4
2025-02-25T00:54:32,13084,GET /rate/end+of+the+world+1977=4
2025-02-25T00:54:34,57907,GET /rate/running+scared+1986=5
2025-02-25T00:54:34,42066,GET /rate/the+city+defends+itself+1951=3
2025-02-25T00:54:39,7373,GET /rate/the+babysitters+2007=4
2025-02-25T00:54:40,115587,GET /rate/only+when+i+laugh+1981=2
2025-02-25T00:54:43,100006,GET /rate/willy+wonka++the+chocolate+factory+1971=3
2025-02-25T00:54:44,117367,GET /rate/all+the+presidents+men+1976=4
2025-02-25T00:54:45,6278,GET /rate/half+moon+street+1986=3
2025-02-25T00:54:46,8816,GET /rate/cutters+way+1981=2
2025-02-25T00:54:52,119095,GET /rate/terminator+salvation+2009=4
2025-02-25T00:54:55,92695,GET /rate/dances+with+wolves+1990=4
2025-02-25T00:54:55,53070,GET /rate/close+encounters+of+the+third+kind+1977=2
2025-02-25T00:54:57,92465,GET /rate/tonight+and+every+night+1945=4
2025-02-25T00:55:04,40300,GET /rate/balance+1989=4
2025-02-25T00:55:06,8323,GET /rate/carmen+miranda+bananas+is+my+business+1995=2
2025-02-25T00:55:06,78048,GET /rate/god+speed+you+black+emperor+1976=3
2025-02-25T00:55:06,59899,GET /rate/lavventura+1960=3
2025-02-25T00:55:10,104512,GET /rate/fbi+frikis+buscan+incordiar+2004=4
2025-02-25T00:59:02,56470,GET /rate/kill+bill+vol.+1+2003=4
2025-02-25T00:59:03,20869,GET /rate/batman+begins+2005=4
2025-02-25T00:59:03,74093,GET /rate/finding+nemo+2003=5
2025-02-25T00:59:03,14680,GET /rate/kill+bill+vol.+2+2004=3
2025-02-25T00:59:09,94510,GET /rate/lon+morin_+priest+1961=4
2025-02-25T00:59:09,125623,GET /rate/highlander+1986=4
2025-02-25T00:59:10,61838,GET /rate/inception+2010=5
2025-02-25T00:59:11,97408,GET /rate/monsters+university+2013=3
2025-02-25T00:59:12,19471,GET /rate/food+1993=2
2025-02-25T00:59:16,65149,GET /rate/men+in+black+1997=3
2025-02-25T00:59:17,82308,GET /rate/my+neighbor+totoro+1988=4
2025-02-25T00:59:17,2953,GET /rate/kikis+delivery+service+1989=4
2025-02-25T00:59:20,54435,GET /rate/the+house+of+seven+corpses+1974=4
2025-02-25T00:59:22,85630,GET /rate/blood+and+sand+1941=3
2025-02-25T00:59:22,113602,GET /rate/the+devil+came+on+horseback+2007=3
2025-02-25T00:59:23,13052,GET /rate/the+man+who+knew+too+much+1956=4
2025-02-25T00:59:23,102950,GET /rate/le+mans+1971=4
2025-02-25T00:59:24,114518,GET /rate/time+of+the+gypsies+1988=5
2025-02-25T00:59:28,110509,GET /rate/friday+night+2002=4
2025-02-25T00:59:34,85328,GET /rate/the+clay+bird+2002=3
2025-02-25T00:59:35,20629,GET /rate/atlantis+the+lost+empire+2001=4
2025-02-25T00:59:37,88545,GET /rate/my+neighbor+totoro+1988=4
2025-02-25T00:59:38,8096,GET /rate/mea+maxima+culpa+silence+in+the+house+of+god+2012=4
2025-02-25T00:59:43,83273,GET /rate/the+way+back+2010=4
2025-02-25T00:59:47,39111,GET /rate/sumo+do_+sumo+dont+1992=4
2025-02-25T00:59:50,91583,GET /rate/johnny+guitar+1954=4
2025-02-25T00:59:52,12126,GET /rate/voices+1979=5
2025-02-25T00:59:55,116212,GET /rate/the+incredible+mr.+limpet+1964=5
2025-02-25T00:59:56,67728,GET /rate/duma+2005=4
2025-02-25T00:59:57,76196,GET /rate/pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003=3
2025-02-25T00:59:59,81321,GET /rate/aamir+2008=4
2025-02-25T01:00:03,53651,GET /rate/saw+iv+2007=3
2025-02-25T01:00:03,88296,GET /rate/hababam+snf+snfta+kald+1975=4
2025-02-25T01:00:05,20848,GET /rate/men+in+black+1997=4
2025-02-25T01:00:05,96011,GET /rate/in+china+they+eat+dogs+1999=4
2025-02-25T01:00:05,7352,GET /rate/the+dark+knight+2008=4
2025-02-25T01:00:06,124464,GET /rate/the+decline+of+western+civilization+1981=3
2025-02-25T01:00:06,79836,GET /rate/the+dark+knight+rises+2012=4
2025-02-25T01:00:08,15407,GET /rate/goodfellas+1990=3
2025-02-25T01:00:10,8395,GET /rate/nine+dead+2010=4
2025-02-25T01:00:11,95983,GET /rate/dial+m+for+murder+1954=4
2025-02-25T01:00:13,116825,GET /rate/the+marrying+kind+1952=4
2025-02-25T01:00:14,6009,GET /rate/cinderella+1950=4
2025-02-25T01:00:16,89544,GET /rate/the+corridor+1994=3
2025-02-25T01:00:17,82214,GET /rate/the+incredibles+2004=5
2025-02-25T01:00:17,89867,GET /rate/no+strings+attached+2011=4
2025-02-25T01:00:17,51217,GET /rate/megan+is+missing+2011=2
2025-02-25T01:00:18,19083,GET /rate/the+lion+king+1+2004=3
2025-02-25T01:00:21,113948,GET /rate/my+neighbor+totoro+1988=5
2025-02-25T01:00:21,70616,GET /rate/confessions+of+a+brazilian+call+girl+2011=4
2025-02-25T01:00:21,68275,GET /rate/and+the+ship+sails+on+1983=3
2025-02-25T01:00:22,36744,GET /rate/into+the+arms+of+strangers+stories+of+the+kindertransport+2000=4
2025-02-25T01:00:23,85420,GET /rate/how+to+train+your+dragon+2+2014=3
2025-02-25T01:00:25,17740,GET /rate/greystoke+the+legend+of+tarzan_+lord+of+the+apes+1984=3
2025-02-25T01:00:36,104300,GET /rate/the+godfather+1972=5
2025-02-25T01:00:36,66835,GET /rate/billy+the+kid+vs.+dracula+1966=3
2025-02-25T01:00:38,10685,GET /rate/sorority+wars+2009=3
2025-02-25T01:00:39,17542,GET /rate/cobain+montage+of+heck+2015=4
2025-02-25T01:00:42,127548,GET /rate/aftermath+1994=3
2025-02-25T01:00:45,98173,GET /rate/the+dark+knight+rises+2012=5
2025-02-25T01:00:46,79662,GET /rate/tideland+2005=3
2025-02-25T01:00:46,116793,GET /rate/soundtracker+2010=4
2025-02-25T01:00:49,57298,GET /rate/aladdin+1992=4
2025-02-25T01:00:50,121451,GET /rate/the+cutting+edge+going+for+the+gold+2006=3
2025-02-25T01:00:50,294,GET /rate/amistad+1997=3
2025-02-25T01:00:54,95650,GET /rate/day++night+2010=4
2025-02-25T01:00:55,62054,GET /rate/aloft+2014=4
2025-02-25T01:00:57,3395,GET /rate/let+the+bullets+fly+2010=3
2025-02-25T01:00:59,78297,GET /rate/the+lottery+2010=4
2025-02-25T01:01:02,117421,GET /rate/shaft+2000=3
2025-02-25T01:01:03,61352,GET /rate/a+new+leaf+1971=4
2025-02-25T01:01:09,6483,GET /rate/pet+sematary+ii+1992=3
2025-02-25T01:01:11,88573,GET /rate/hellbound+2012=3
2025-02-25T01:01:11,105099,GET /rate/one+fine+spring+day+2001=4
2025-02-25T01:01:13,71326,GET /rate/theodora+goes+wild+1936=3
2025-02-25T01:01:17,91446,GET /rate/stripes+1981=3
2025-02-25T01:01:19,36145,GET /rate/whip+it+2009=5
2025-02-25T01:01:22,53567,GET /rate/young+cassidy+1965=4
2025-02-25T01:01:26,6807,GET /rate/a+foreign+affair+2003=3
2025-02-25T01:01:28,110336,GET /rate/the+lord+of+the+rings+the+return+of+the+king+2003=3
2025-02-25T01:01:28,17893,GET /rate/andrei+rublev+1966=5
2025-02-25T01:01:31,104348,GET /rate/the+red+elvis+2007=3
2025-02-25T01:01:32,119034,GET /rate/toy+story+3+2010=3
2025-02-25T01:01:33,61490,GET /rate/ip+man+2008=4
2025-02-25T01:01:34,101454,GET /rate/storefront+hitchcock+1998=4
2025-02-25T01:01:36,62942,GET /rate/how+to+train+your+dragon+2+2014=4
2025-02-25T01:01:39,20818,GET /rate/memento+2000=4
2025-02-25T01:01:41,39217,GET /rate/lady+jane+1986=3
2025-02-25T01:01:46,97439,GET /rate/seven+samurai+1954=3
2025-02-25T01:01:47,32879,GET /rate/rang+de+basanti+2006=5
2025-02-25T01:01:48,62854,GET /rate/a+shock+to+the+system+1990=3
2025-02-25T01:01:50,35263,GET /rate/the+newburgh+sting+2014=4
2025-02-25T01:01:51,92824,GET /rate/the+wave+2008=3
2025-02-25T01:01:56,48702,GET /rate/grease+1978=1
2025-02-25T01:01:59,93615,GET /rate/wreck-it+ralph+2012=4
2025-02-25T01:02:04,127538,GET /rate/the+10th+victim+1965=3
2025-02-25T01:02:05,54134,GET /rate/lge+dor+1930=4
2025-02-25T01:02:09,87747,GET /rate/umberto+d.+1952=3
2025-02-25T01:02:10,109676,GET /rate/iron+man+2008=4
2025-02-25T01:02:10,122784,GET /rate/sphinx+1981=4
2025-02-25T01:02:12,73140,GET /rate/too+big+to+fail+2011=4
2025-02-25T01:02:14,97090,GET /rate/little+women+1994=3
2025-02-25T00:55:20,105883,GET /rate/this+is+spinal+tap+1984=4
2025-02-25T00:55:21,97752,GET /rate/sisters+of+the+gion+1936=3
2025-02-25T00:55:22,52713,GET /rate/dial+m+for+murder+1954=4
2025-02-25T00:55:22,80634,GET /rate/charlie+and+the+chocolate+factory+2005=3
2025-02-25T00:55:25,106446,GET /rate/spirited+away+2001=4
2025-02-25T00:55:25,7899,GET /rate/girls+just+want+to+have+fun+1985=3
2025-02-25T00:55:25,27023,GET /rate/inglourious+basterds+2009=4
2025-02-25T00:55:31,1991,GET /rate/dream+home+2010=3
